make,model,variant,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
Datsun,Go Plus,Anniversary Edition,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Fiat,Urban Cross,1.4L Emotion,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Hyundai,Elite i20,Asta 1.2 Dual Tone,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Hyundai,Elite i20,Asta 1.4 CRDI Dual Tone,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Hyundai,Elite i20,Magna Executive 1.2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Hyundai,Elite i20,Magna Executive 1.4 CRDI,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Hyundai,i20 Active,1.2 SX Dual Tone,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Hyundai,i20 Active,1.4 SX Dual Tone,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Mahindra,KUV100,K6 Plus 5 STR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mahindra,KUV100,K6 Plus 6 STR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mahindra,KUV100,K6 Plus D 5 STR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mahindra,KUV100,K6 Plus D 6 STR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mahindra,KUV100,K8 6 STR Dual Tone,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mahindra,KUV100,K8 D 6 STR Dual Tone,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Mahindra,KUV100 NXT,K2 6 STR,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mahindra,KUV100 NXT,K2 D 6 STR,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mahindra,KUV100 NXT,K2 Plus 6 STR,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
Mahindra,KUV100 NXT,K2 Plus D 6 STR,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mahindra,KUV100 NXT,K4 Plus 5 STR,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mahindra,KUV100 NXT,K4 Plus 6 STR,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
Mahindra,KUV100 NXT,K4 Plus D 5 STR,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mahindra,KUV100 NXT,K4 Plus D 6 STR,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mahindra,KUV100 NXT,K6 Plus 5 STR,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mahindra,KUV100 NXT,K6 Plus 6 STR,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
Mahindra,KUV100 NXT,K6 Plus D 5 STR,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mahindra,KUV100 NXT,K6 Plus D 6 STR,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mahindra,KUV100 NXT,K8 5 STR,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mahindra,KUV100 NXT,K8 6 STR,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
Mahindra,KUV100 NXT,K8 6 STR Dual Tone,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
Mahindra,KUV100 NXT,K8 D 5 STR,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mahindra,KUV100 NXT,K8 D 6 STR,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mahindra,KUV100 NXT,K8 D 6 STR Dual Tone,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mahindra,TUV300,T10,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mahindra,TUV300,T10 AMT,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Mahindra,TUV300,T10 AMT Dual Tone,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Mahindra,TUV300,T10 Dual Tone,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mahindra,TUV300,T8 mHAWK100 Dual Tone,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Mahindra,XUV500,G AT,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mahindra,XUV500,Sportz Edition AT,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mahindra,XUV500,Sportz Edition MT,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mahindra,XUV500,W10 AT Black Interiors,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mahindra,XUV500,W10 AWD AT Black Interiors,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mahindra,XUV500,W10 AWD Black Interiors,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mahindra,XUV500,W10 Black Interiors,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mahindra,XUV500,W9,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Mahindra,XUV500,W9 1.99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Mahindra,XUV500,W9 AT,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Mahindra,XUV500,W9 AT 1.99,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Baleno,Alpha 1.2 AT,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Maruti Suzuki,Baleno,RS 1.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Maruti Suzuki,Celerio,LXi (O),0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Maruti Suzuki,Celerio,VXi (O) AMT,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Maruti Suzuki,Celerio,VXi (O) CNG,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Maruti Suzuki,Celerio,ZXi (O) AMT,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Maruti Suzuki,Celerio,ZXi (Opt),0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Maruti Suzuki,Celerio X,Vxi,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Maruti Suzuki,Celerio X,Vxi (O),0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Maruti Suzuki,Celerio X,Vxi (O) AMT,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Maruti Suzuki,Celerio X,Vxi AMT,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Maruti Suzuki,Celerio X,Zxi,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Maruti Suzuki,Celerio X,Zxi (O) AMT,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Maruti Suzuki,Celerio X,Zxi (Opt),0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Maruti Suzuki,Celerio X,Zxi AMT,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Alpha 1.3 Hybrid,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Alpha 1.4 AT,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Alpha 1.4 MT,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Delta 1.3 Hybrid,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Delta 1.4 AT,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Delta 1.4 MT,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ciaz,S 1.3 Hybrid,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ciaz,S 1.4 MT,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Sigma 1.3 Hybrid,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Sigma 1.4 MT,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Zeta 1.3 Hybrid,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Zeta 1.4 AT,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Zeta 1.4 MT,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Dzire,Tour S CNG,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0
Maruti Suzuki,Dzire,Tour S Diesel,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Dzire,LDi,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Dzire,LXi,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Maruti Suzuki,Dzire,VDi,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Dzire,VDi AMT,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Dzire,VXi,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Maruti Suzuki,Dzire,VXi AMT,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Maruti Suzuki,Dzire,ZDi,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Dzire,ZDi AMT,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Dzire,ZDi Plus,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Dzire,ZDi Plus AMT,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Dzire,ZXi,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Maruti Suzuki,Dzire,ZXi AMT,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Maruti Suzuki,Dzire,ZXi Plus,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Maruti Suzuki,Dzire,ZXi Plus AMT,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Maruti Suzuki,Ertiga,VDI Limited Edition,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Ertiga,VXI Limited Edition,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Ignis,Zeta Dual Tone MT Petrol,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Ignis,Zeta AMT Petrol Dual Tone,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Ignis,Alpha 1.2 AMT,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Maruti Suzuki,Ignis,Alpha 1.2 MT,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Maruti Suzuki,Ignis,Alpha 1.3 AMT Diesel,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ignis,Alpha 1.3 Diesel,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ignis,Alpha AMT Petrol Dual Tone,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Ignis,Alpha Diesel  Dual Tone,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ignis,Alpha MT Petrol Dual Tone,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Ignis,Delta 1.2 AMT,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Maruti Suzuki,Ignis,Delta 1.2 MT,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Maruti Suzuki,Ignis,Delta 1.3 AMT Diesel,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ignis,Delta 1.3 Diesel,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ignis,Sigma 1.2 MT,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Maruti Suzuki,Ignis,Zeta 1.2 AMT,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Maruti Suzuki,Ignis,Zeta 1.2 MT,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Maruti Suzuki,Ignis,Zeta 1.3 AMT Diesel,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ignis,Zeta 1.3 Diesel,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Swift,Limited Edition Diesel,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Swift,Limited Edition Petrol,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Swift,LXi (O),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Swift,Lxi ABS (O),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Swift Dzire,TOUR S STD (O),0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Swift Dzire,ZXi Allure Edition,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Wagon R,VXI+,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Maruti Suzuki,Wagon R,VXI+ (O),0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Maruti Suzuki,Wagon R,VXI+ AMT,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Maruti Suzuki,Wagon R,VXI+ AMT (O),0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Mercedes-Benz,AMG GLC43 Coupe,4MATIC,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
Mercedes-Benz,GLA,200 d Sport,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mercedes-Benz,GLA,200 d Style,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mercedes-Benz,GLA,220 d 4MATIC,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Mercedes-Benz,GLA,45 Aero Edition,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Mercedes-Benz,GLA,45 AMG 4MATIC,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Mercedes-Benz,GLC,220 d Prime,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Mercedes-Benz,GLC,Celebration Edition Diesel,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Mercedes-Benz,GLC,Celebration Edition Petrol,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Tata,Safari Storme,2.2 Ex 4X4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Toyota,Corolla Altis,J Petrol,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Toyota,Corolla Altis,G CVT Petrol,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Toyota,Corolla Altis,VL CVT Petrol,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Toyota,Etios Cross,X-Edition Diesel,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Toyota,Etios Cross,X-Edition Petrol,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Toyota,Innova Crysta,Touring Sport Diesel AT,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Toyota,Innova Crysta,Touring Sport Diesel MT,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Toyota,Innova Crysta,Touring Sport Petrol AT,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Toyota,Innova Crysta,Touring Sport Petrol MT,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Volkswagen,Ameo,Comfortline Plus 1.2L (P),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Volkswagen,Ameo,Highline Plus 1.5L (D),0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Volkswagen,Ameo,Highline Plus 1.5L AT (D)16 Alloy,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Volkswagen,Ameo,Highline1.2L Plus (P) 16 Alloy,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Volkswagen,Passat,Comfortline,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Volkswagen,Passat,Highline,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Volkswagen,Polo,Anniversary Edition 1.2 Petrol MT,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Volkswagen,Polo,GT TDI Sport,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Volkswagen,Polo,GT TSI Sport,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Volkswagen,Polo,Highline Plus 1.2( P)16 Alloy,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Volkswagen,Polo,Highline Plus 1.5 (D) 16 Alloy,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Volkswagen,Tiguan,Comfortline TDI,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Volkswagen,Tiguan,Highline TDI,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
Volkswagen,Vento,Highline Plus 1.2 (P) AT 16 Alloy,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Volkswagen,Vento,Highline Plus 1.5 (D) 16 Alloy,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Volkswagen,Vento,Highline Plus 1.5 AT (D) 16 Alloy,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Volkswagen,Vento,Highline Plus 1.6 (P) 16 Alloy,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Volvo,V90 Cross Country,D5 Inscription,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
Aston Martin,Vantage,Coupe,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
BMW,3 Series GT,320d Sport,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
BMW,6 Series GT,630d Luxury Line,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
BMW,6 Series GT,630d M Sport,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
BMW,6 Series GT,630i Luxury Line,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
BMW,6 Series GT,630i Sport Line,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
BMW,M5,4.4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Datsun,Go Plus,A(O),0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Datsun,Go Plus,Remix Edition,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Datsun,Go Plus,T(O),0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Hyundai,Elite i20,Asta 1.2 (O) Dual Tone,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Hyundai,Elite i20,Asta 1.2 (O) CVT,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Hyundai,Elite i20,Asta 1.2 AT,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Hyundai,Elite i20,Asta 1.4 (O) CRDi,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Hyundai,Elite i20,Asta 1.4 CRDi,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Hyundai,Elite i20,Asta 1.4 CRDi Dual Tone,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Hyundai,Elite i20,Era 1.4 CRDi,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Hyundai,Elite i20,Magna Executive 1.2 AT,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Hyundai,Elite i20,Magna Executive 1.4 CRDi,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Hyundai,Elite i20,Sportz 1.4 CRDi,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Jaguar,XJ L,50,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Mahindra,KUV100,Trip 5S CNG,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Mahindra,KUV100,Trip 6S CNG,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
Mahindra,TUV 300 PLUS,P6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Mahindra,TUV 300 PLUS,P8,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Mahindra,TUV 300 PLUS,P4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Mahindra,XUV500,W11,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Mahindra,XUV500,W11 (O) AT,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Mahindra,XUV500,W11 (O) AWD,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Mahindra,XUV500,W11 (O) AWD AT,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Mahindra,XUV500,W11 AT,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Mahindra,XUV500,W11(O),0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Mahindra,XUV500,W5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Mahindra,XUV500,W7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Mahindra,XUV500,W7 AT,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Maruti Suzuki,Alto 800,TOUR H1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
Maruti Suzuki,Celerio,TOUR H2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Maruti Suzuki,Celerio,TOUR H2 CNG,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
Maruti Suzuki,Ciaz,Alpha 1.3 Diesel,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Alpha Hybrid 1.5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Alpha Hybrid 1.5 AT,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Delta 1.3 Diesel,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Delta Hybrid 1.5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Delta Hybrid 1.5 AT,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Sigma 1.3 Diesel,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Sigma Hybrid 1.5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Zeta 1.3 Diesel,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Zeta Hybrid  1.5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Ciaz,Zeta Hybrid 1.5 AT,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Dzire,LDi Special Edition,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Dzire,LXi Special Edition,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Ertiga,LDi 1.3 Diesel,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Maruti Suzuki,Ertiga,VDi 1.3 Diesel,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Maruti Suzuki,Ertiga,ZDi 1.3 Diesel,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Maruti Suzuki,Ertiga,ZDi Plus 1.3 Diesel,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Maruti Suzuki,New Ertiga,LXi,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Maruti Suzuki,New Ertiga,Tour M,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
Maruti Suzuki,New Ertiga,Tour M CNG,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Maruti Suzuki,New Ertiga,VXi,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Maruti Suzuki,New Ertiga,VXi AT,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Maruti Suzuki,New Ertiga,ZXi,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Maruti Suzuki,New Ertiga,ZXi AT,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Maruti Suzuki,New Ertiga,ZXi Plus,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Maruti Suzuki,Swift,LDi Special Edition,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Maruti Suzuki,Swift,LXi Special Edition,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Maruti Suzuki,Swift,VDi AMT,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Swift,VXi AMT,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
Maruti Suzuki,Swift,ZDi AMT,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Swift,ZDi Plus,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Swift,ZDi Plus AMT,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Swift,ZXi AMT,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
Maruti Suzuki,Swift,ZXi Plus,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
Maruti Suzuki,Swift,ZXi Plus AMT,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
Maruti Suzuki,Vitara Brezza,ZDI Plus  Dual Tone,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Vitara Brezza,VDi AGS,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Vitara Brezza,ZDi AGS,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Vitara Brezza,ZDi Plus AGS,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Maruti Suzuki,Vitara Brezza,ZDi Plus Dual Tone AGS,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Mini,Countryman,Cooper S,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Nissan,Micra Active,XL (O),0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Tata,Tiago JTP,1.2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Tata,Tiago NRG,Diesel,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Tata,Tiago NRG,Petrol,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Tata,Tigor JTP,1.2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Toyota,Platinum Etios,Limited Edition Diesel,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Toyota,Platinum Etios,Limited Edition Petrol,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Volkswagen,Ameo,1.0 Pace,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
